0.000,0.000
0.333,0.107
0.500,0.185
0.667,0.264
0.681,0.272
0.694,0.279
0.708,0.288
0.722,0.297
0.736,0.310
0.750,0.325
0.764,0.344
0.778,0.365
0.792,0.390
0.799,0.405
0.806,0.421
0.813,0.439
0.819,0.462
0.826,0.499
0.833,0.747
0.840,0.801
0.847,0.829
0.854,0.849
0.861,0.866
0.868,0.879
0.875,0.890
0.889,0.912
0.903,0.925
0.917,0.938
0.944,0.965
0.972,0.982
1.000,1.000
