0.000,0.000
0.042,0.010
0.083,0.020
0.125,0.029
0.167,0.039
0.208,0.049
0.250,0.059
0.292,0.082
0.333,0.105
0.375,0.128
0.417,0.151
0.458,0.175
0.500,0.198
0.521,0.213
0.542,0.232
0.563,0.254
0.583,0.282
0.604,0.324
0.615,0.362
0.620,0.395
0.625,0.660
0.630,0.711
0.635,0.736
0.646,0.770
0.667,0.812
0.688,0.837
0.708,0.862
0.729,0.879
0.750,0.895
0.792,0.913
0.833,0.930
0.875,0.948
0.917,0.965
0.958,0.983
1.000,1.000
