0.0,0.0000
0.2,0.2943
0.4,0.6201
0.6,0.8458
0.8,0.9656
1.0,1.0000
1.2,0.9736
1.4,0.9085
1.6,0.8217
1.8,0.7257
2.0,0.6290
2.2,0.5369
2.4,0.4527
2.6,0.3776
2.8,0.3122
3.0,0.2561
3.2,0.2087
3.4,0.1691
3.6,0.1363
3.8,0.1093
4.0,0.0873
4.2,0.0695
4.4,0.0551
4.6,0.0436
4.8,0.0343
5.0,0.0270
5.2,0.0212
5.4,0.0166
5.6,0.0129
5.8,0.0101
6.0,0.0078
6.2,0.0061
6.4,0.0047
6.6,0.0037
6.8,0.0028
7.0,0.0022
7.2,0.0017
7.4,0.0013
7.6,0.0010
7.8,0.0008
8.0,0.0006
8.2,0.0005
8.4,0.0003
8.6,0.0003
8.8,0.0002
9.0,0.0002
9.2,0.0001
9.4,0.0001
9.6,0.0001
9.8,0.0001
10.0,0.0000
