0.0,0.0000
0.2,0.6869
0.4,0.8635
0.6,0.9499
0.8,0.9893
1.0,1.0000
1.2,0.9918
1.4,0.9710
1.6,0.9415
1.8,0.9062
2.0,0.8673
2.2,0.8262
2.4,0.7840
2.6,0.7415
2.8,0.6994
3.0,0.6582
3.2,0.6181
3.4,0.5794
3.6,0.5422
3.8,0.5067
4.0,0.4729
4.2,0.4409
4.4,0.4106
4.6,0.3820
4.8,0.3551
5.0,0.3298
5.2,0.3061
5.4,0.2839
5.6,0.2631
5.8,0.2438
6.0,0.2257
6.2,0.2088
6.4,0.1931
6.6,0.1786
6.8,0.1650
7.0,0.1524
7.2,0.1407
7.4,0.1299
7.6,0.1199
7.8,0.1106
8.0,0.1020
8.2,0.0940
8.4,0.0866
8.6,0.0798
8.8,0.0735
9.0,0.0677
9.2,0.0623
9.4,0.0574
9.6,0.0528
9.8,0.0486
10.0,0.0447
10.2,0.0411
10.4,0.0378
10.6,0.0348
10.8,0.0320
11.0,0.0294
11.2,0.0270
11.4,0.0248
11.6,0.0228
11.8,0.0209
12.0,0.0192
12.2,0.0177
12.4,0.0162
12.6,0.0149
12.8,0.0137
13.0,0.0126
13.2,0.0115
13.4,0.0106
13.6,0.0097
13.8,0.0089
14.0,0.0082
14.2,0.0075
14.4,0.0069
14.6,0.0063
14.8,0.0058
15.0,0.0053
15.2,0.0049
15.4,0.0045
15.6,0.0041
15.8,0.0037
16.0,0.0034
16.2,0.0031
16.4,0.0029
16.6,0.0026
16.8,0.0024
17.0,0.0022
17.2,0.0020
17.4,0.0019
17.6,0.0017
17.8,0.0016
18.0,0.0014
18.2,0.0013
18.4,0.0012
18.6,0.0011
18.8,0.0010
19.0,0.0009
19.2,0.0008
19.4,0.0008
19.6,0.0007
19.8,0.0007
20.0,0.0006
20.2,0.0005
20.4,0.0005
20.6,0.0005
20.8,0.0004
21.0,0.0004
21.2,0.0004
21.4,0.0003
21.6,0.0003
21.8,0.0003
22.0,0.0002
22.2,0.0002
22.4,0.0002
22.6,0.0002
22.8,0.0002
23.0,0.0002
23.2,0.0001
23.4,0.0001
23.6,0.0001
23.8,0.0001
24.0,0.0001
24.2,0.0001
24.4,0.0001
24.6,0.0001
24.8,0.0001
25.0,0.0001
25.2,0.0001
25.4,0.0001
25.6,0.0000
